id;first_name;middle_name;last_name;full_name;role;era;bio;voice_id;voice_provider;voice_settings;tags;image_url;metadata;created_at;updated_at;character_type
d74e0364-4ff2-4906-b4f3-8e1a59515739;Ptehe;;Wicahpi;Ptehe Wicahpi;Buffalo Hunter;1870s;Strong young hunter with muscular build and long flowing hair. Expert buffalo hunter providing for the tribe. Wears buffalo hide clothing with fringe and bone ornaments. Face painted with buffalo symbols.;;elevenlabs;{};[];;"{""age"":28,""face_paint"":""buffalo hunting symbols"",""hairstyle"":""long loose hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
df35250e-4015-4997-8e1d-7c4e96eb7c38;Anpaytoo;;Win;Anpaytoo Win;Maiden;1870s;Exceptionally beautiful young woman with wavy hair cascading to her knees. Known for her grace and beauty. Wears white buckskin dress with delicate beadwork and fringe. Face painted with morning star symbols for special occasions.;;elevenlabs;{};[];;"{""age"":19,""face_paint"":""morning star patterns"",""hairstyle"":""waist-length wavy hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
2bad37cf-4fee-4201-87e1-4d6779299f19;Wambli;;Gleska;Wambli Gleska;Warrior;1870s;Distinguished warrior with impressive war record. Long braided hair with eagle feathers earned in battle. Wears elaborate war shirt with scalp fringes and geometric designs.;;elevenlabs;{};[];;"{""age"":35,""face_paint"":""black and yellow war paint"",""hairstyle"":""long braids with eagle feathers"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
9aef1d41-89a2-48d0-be3f-7ecba18acc2c;Tehila;;Ska;Tehila Ska;Healer;1870s;Graceful young healer with serene beauty and healing touch. Very long wavy hair adorned with flowers and sage. Wears soft white buckskin decorated with medicine symbols and healing herbs.;;elevenlabs;{};[];;"{""age"":23,""face_paint"":""healing symbols"",""hairstyle"":""very long wavy hair with flowers"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
c15d75f5-d47e-45fb-bf82-0b2fb3d5e932;Sunka;;Wakan;Sunka Wakan;Horse Trainer;1870s;Expert horse trainer with deep connection to horses. Athletic build with long hair. Wears practical clothing for riding with minimal adornment. Face painted with horse medicine symbols.;;elevenlabs;{};[];;"{""age"":30,""face_paint"":""horse medicine symbols"",""hairstyle"":""long hair tied back"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
675575ff-c885-46cb-9837-02e27f50061a;Ista;;Winyan;Ista Winyan;Young Woman;1870s;Stunningly beautiful young woman with captivating eyes and flowing hair. Wears colorful beaded dress with geometric patterns. Known for her radiant smile and kind heart.;;elevenlabs;{};[];;"{""age"":21,""face_paint"":""none, natural beauty"",""hairstyle"":""extremely long wavy hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
a1e8874c-7e0e-47ba-9204-29d40d61fe94;Tokala;;Luta;Tokala Luta;Warrior;1870s;Cunning warrior known for stealth and strategy. Long hair with fox tail ornaments. Wears warrior regalia with red accents and fox fur trim.;;elevenlabs;{};[];;"{""age"":29,""face_paint"":""red and black streaks"",""hairstyle"":""long hair with fox tails"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
c7ab302c-6014-4dbd-9b9d-42b5b57ea762;Wicahpi;;Win;Wicahpi Win;Sky Watcher;1870s;Mystical beauty who reads the stars and seasons. Very long flowing hair that seems to shimmer. Wears dark blue dress decorated with star patterns and silver ornaments.;;elevenlabs;{};[];;"{""age"":25,""face_paint"":""silver star patterns"",""hairstyle"":""very long flowing hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
2149e203-7d9a-4c41-a4ec-efae14b0e666;Hoka;;Luta;Hoka Luta;Warrior;1870s;Fierce warrior with reputation for fearlessness. Long hair with badger fur accents. War paint and traditional warrior clothing with earth tone beadwork.;;elevenlabs;{};[];;"{""age"":33,""face_paint"":""brown and red war paint"",""hairstyle"":""long hair with fur"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
77cdab1f-122d-4529-a6f5-9880430e5318;Capa;;Winyan;Capa Winyan;Craftswoman;1870s;Beautiful artisan known for intricate beadwork and quillwork. Long wavy hair adorned with her own creations. Wears dress showcasing her finest work with elaborate patterns.;;elevenlabs;{};[];;"{""age"":27,""face_paint"":""delicate patterns"",""hairstyle"":""long wavy hair with beaded ties"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
b752a8a6-6161-48de-ae68-d432b6065469;Tatanka;;Ska;Tatanka Ska;Elder;1870s;Wise elder with white-streaked hair. Wears sacred white buffalo robes. Face marked with ceremonial paint for important gatherings. Keeper of ancient wisdom.;;elevenlabs;{};[];;"{""age"":65,""face_paint"":""sacred ceremonial marks"",""hairstyle"":""long white-streaked hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
ea06dbd8-2237-41cb-a1ba-74d521919f2d;Wakinyela;;Win;Wakinyela Win;Young Warrior Woman;1870s;Fierce young warrior woman with wild beauty and untamed spirit. Long flowing hair with lightning symbols painted on face. Wears warrior dress with thunder symbols and carries weapons with pride.;;elevenlabs;{};[];;"{""age"":20,""face_paint"":""lightning bolt patterns"",""hairstyle"":""very long wild hair"",""tribe"":""Lakota""}";2025-12-02 04:16:13.689186+00;2025-12-02 05:55:04.881286+00;professional
50f6d0b5-7ad6-427d-8ade-8e3d001c1e14;Sequoyah;;Gist;Sequoyah Gist;Scholar;1870s;Famous Cherokee scholar who created the Cherokee syllabary. Distinguished appearance with long hair and traditional Cherokee turban. Wears long shirt with sash and leggings with intricate finger-woven patterns.;;elevenlabs;{};[];;"{""age"":55,""hairstyle"":""long hair with turban"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
6e3fe98b-f96c-42e8-b3d2-d90de071e610;Aiyana;;Tsali;Aiyana Tsali;Teacher;1870s;Beautiful Cherokee woman dedicated to preserving language and culture. Very long black wavy hair adorned with traditional Cherokee combs. Wears tear dress with ribbon work in clan colors.;;elevenlabs;{};[];;"{""age"":22,""hairstyle"":""very long wavy hair with combs"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
c46c73d1-d114-46a3-9644-2100e9586368;Kanuna;;Ridge;Kanuna Ridge;Warrior;1870s;Strong Cherokee warrior maintaining traditional ways. Long hair with single eagle feather. Wears hunting shirt with beadwork and leggings.;;elevenlabs;{};[];;"{""age"":34,""hairstyle"":""long hair with eagle feather"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
d2919ddf-73d2-4a88-8a10-abf5bac2ee56;Inola;;Black;Inola Black;Healer;1870s;Graceful Cherokee medicine woman with extensive herbal knowledge. Flowing wavy hair with medicinal flowers woven in. Wears traditional dress with seven-pointed star clan symbols.;;elevenlabs;{};[];;"{""age"":42,""hairstyle"":""long wavy hair with flowers"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
e3b49f6e-916e-4434-a698-bc82d13785b8;Tayanita;;Wolf;Tayanita Wolf;Young Woman;1870s;Stunning young Cherokee beauty with captivating presence. Extremely long wavy hair reaching past her waist. Wears colorful ribbon dress with multiple layers of silk ribbons.;;elevenlabs;{};[];;"{""age"":19,""hairstyle"":""extremely long wavy hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
4fe99c6a-6615-4173-8348-44eb60556143;Waya;;Tsosie;Waya Tsosie;Hunter;1870s;Expert Cherokee hunter and tracker. Long hair tied with leather. Wears practical hunting clothes with wolf clan symbols.;;elevenlabs;{};[];;"{""age"":31,""hairstyle"":""long hair tied back"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
72d0cd0b-b955-4d05-b316-c77047fa9d54;Salali;;Bird;Salali Bird;Young Maiden;1870s;Playful young Cherokee woman known for quick wit and beauty. Long flowing hair with natural waves. Wears tear dress with bright ribbon work and bells.;;elevenlabs;{};[];;"{""age"":18,""hairstyle"":""long wavy hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
e4d26e18-1401-4a59-bc34-8b6babfbdfcc;Unega;;Ross;Unega Ross;Council Member;1870s;Respected Cherokee elder with wisdom of both worlds. Long gray-streaked hair. Wears traditional long coat with silver gorget.;;elevenlabs;{};[];;"{""age"":58,""hairstyle"":""long gray-streaked hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
14d5fe77-c19a-44ae-8142-40be849424ae;Ahyoka;;Swimmer;Ahyoka Swimmer;Dancer;1870s;Beautiful Cherokee dancer known for grace and joy. Very long wavy hair that moves like water. Wears elaborate dance dress with ribbons and silver.;;elevenlabs;{};[];;"{""age"":21,""hairstyle"":""very long wavy hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
4358c961-c625-49be-9e80-f519f64961e1;Amadahy;;Vann;Amadahy Vann;Warrior Woman;1870s;Fierce Cherokee warrior woman protecting her people. Long hair with hawk feathers. Wears warrior dress with protective symbols.;;elevenlabs;{};[];;"{""age"":28,""hairstyle"":""long hair with feathers"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
529ca369-38b8-47f6-8e93-fa0f8dd524eb;Adsila;;Rattler;Adsila Rattler;Young Woman;1870s;Delicate beauty with gentle spirit. Waist-length wavy hair adorned with fresh flowers. Wears white tear dress with pink and white ribbon work.;;elevenlabs;{};[];;"{""age"":20,""hairstyle"":""waist-length wavy hair with flowers"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
f47b5b40-08da-49af-bb80-a391e9b0e3a3;Galilahi;;Hawk;Galilahi Hawk;Young Man;1870s;Handsome young Cherokee known for striking looks. Long hair with beaded ties. Wears fine hunting shirt with intricate beadwork.;;elevenlabs;{};[];;"{""age"":25,""hairstyle"":""long hair with beaded ties"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
7c1d71e0-0af2-48fb-a6c4-1e8fccbaf0e4;Kimi;;Deer;Kimi Deer;Scout;1870s;Silent and mysterious Cherokee scout. Long dark hair. Wears earth-toned clothing perfect for concealment.;;elevenlabs;{};[];;"{""age"":29,""hairstyle"":""long dark hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
4edad22f-16a3-45d4-870a-bfd03a99f4bf;Taini;;Cloud;Taini Cloud;Storyteller;1870s;Enchanting Cherokee storyteller with mesmerizing voice. Very long flowing hair like darkness of night. Wears midnight blue dress with silver moon decorations.;;elevenlabs;{};[];;"{""age"":35,""hairstyle"":""very long flowing hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
a9cb0410-c996-4632-9f7b-6402159f911a;Nuna;;Panther;Nuna Panther;Farmer;1870s;Strong Cherokee woman maintaining traditional agriculture. Long braided hair. Wears practical work dress with harvest symbols.;;elevenlabs;{};[];;"{""age"":38,""hairstyle"":""long braided hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
d31a55c4-cd8b-47ef-8951-d3fc37eafced;Tsiyi;;Locust;Tsiyi Locust;Boat Maker;1870s;Skilled craftsman creating dugout canoes. Long hair tied with red cloth. Wears work clothes with water clan symbols.;;elevenlabs;{};[];;"{""age"":45,""hairstyle"":""long hair with red tie"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
b9a31e1f-2e78-4789-b6d5-184ce0cda298;Ayita;;Eagle;Ayita Eagle;Dancer;1870s;Graceful lead dancer in ceremonies. Extremely long wavy hair that flows during dances. Wears ceremonial dress with eagle feathers and ribbon work.;;elevenlabs;{};[];;"{""age"":23,""hairstyle"":""extremely long wavy hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
e85c2e47-c2d1-40cb-8cc2-2c82cac77d74;Onacona;;Stand;Onacona Stand;Night Hunter;1870s;Mysterious Cherokee hunter who works at night. Long silvery-black hair. Wears dark clothing with owl feather accents.;;elevenlabs;{};[];;"{""age"":36,""hairstyle"":""long silvery-black hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
cc7db93d-6e87-40ad-8d72-e1bed63aa2b3;Wohali;;Bear;Wohali Bear;Warrior;1870s;Powerful Cherokee warrior with battle honors. Long hair with multiple eagle feathers. Wears war shirt with counting coup marks.;;elevenlabs;{};[];;"{""age"":40,""hairstyle"":""long hair with eagle feathers"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
04fc54d5-aa19-452a-9ee0-0506344501c5;Tsula;;Sky;Tsula Sky;Young Warrior;1870s;Clever young Cherokee warrior known for tactical thinking. Long reddish-brown hair. Wears warrior clothing with fox fur trim.;;elevenlabs;{};[];;"{""age"":24,""hairstyle"":""long reddish-brown hair"",""tribe"":""Cherokee""}";2025-12-02 04:18:59.242295+00;2025-12-02 05:55:04.881286+00;professional
1e0290f5-4d99-496f-b371-34af1e085496;Maria;;Tallchief;Maria Tallchief;Ballerina;1980s;Legendary Osage prima ballerina who broke barriers in classical ballet. Long dark hair styled elegantly. Wears both traditional Osage regalia and ballet costumes. First Native American to achieve prima ballerina status, inspiring generations. Performs worldwide while maintaining connection to tribal heritage and teaching younger dancers.;;elevenlabs;{};[];;"{""age"":55,""hairstyle"":""long elegant styled"",""tribe"":""Osage""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
208b77e7-2ad3-413e-b98e-b9dc32fa79aa;Russell;;Means;Russell Means;Activist Actor;1980s;Charismatic Lakota activist and actor bringing Native issues to mainstream. Long hair with traditional ties and modern styling. Wears mix of traditional items with contemporary fashion. Starred in major films while continuing activism for Indigenous rights. Voice for Native American causes in media and politics.;;elevenlabs;{};[];;"{""age"":44,""hairstyle"":""long activist style"",""tribe"":""Lakota""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
e59719e8-0a3d-4f56-a1a7-8394537783b4;Winona;;LaDuke;Winona LaDuke;Environmentalist;1980s;Powerful Ojibwe environmental activist and economist fighting for Indigenous land rights and sustainability. Long dark hair worn naturally or in braids. Wears practical modern clothing with traditional jewelry. Leading voice in environmental justice movement, combining traditional ecological knowledge with modern activism.;;elevenlabs;{};[];;"{""age"":29,""hairstyle"":""long natural or braided"",""tribe"":""Ojibwe""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
54e518b0-1818-4cd6-bce3-a79889be181a;Morning;;Star;Morning Star;Beauty Queen;1980s;Stunning young Navajo woman competing in beauty pageants while promoting Native culture. Very long wavy black hair styled in modern 1980s fashion. Wears both traditional woven dresses and contemporary evening gowns. Uses platform to educate about Navajo traditions and contemporary Indigenous issues.;;elevenlabs;{};[];;"{""age"":22,""hairstyle"":""very long wavy 1980s"",""tribe"":""Navajo""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
0eade941-49a1-4b9e-a593-54b0b600ad29;John;;Redcorn;John Redcorn;Artist;1980s;Talented Cherokee artist creating contemporary Native American art. Long hair often in ponytail. Wears casual 1980s clothing with traditional vest and jewelry. Work bridges traditional themes with modern artistic techniques, exhibited in galleries nationwide while teaching young Native artists.;;elevenlabs;{};[];;"{""age"":35,""hairstyle"":""long ponytail"",""tribe"":""Cherokee""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
5b6bac16-1c13-45c2-a197-70b867e49a8f;Wilma;;Mankiller;Wilma Mankiller;Chief;1980s;First female Principal Chief of Cherokee Nation, breaking gender barriers in tribal leadership. Shoulder-length dark hair with modern styling. Wears professional business attire with traditional Cherokee jewelry. Led tribe through economic development and cultural renaissance, inspiring Native women leaders everywhere.;;elevenlabs;{};[];;"{""age"":46,""hairstyle"":""shoulder-length professional"",""tribe"":""Cherokee""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
9a237524-1b5d-4a8b-870f-44f26622c976;Dancing;;Feather;Dancing Feather;Traditional Dancer;1980s;Beautiful young Lakota powwow dancer winning competitions nationwide. Extremely long wavy hair reaching her waist, adorned with feathers during performances. Wears stunning traditional dance regalia with intricate beadwork and fringe. Travels powwow circuit promoting traditional arts while studying at university.;;elevenlabs;{};[];;"{""age"":19,""hairstyle"":""extremely long wavy to waist"",""tribe"":""Lakota""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
89de27e5-0ae6-4b31-9aee-ba1551ca3ce3;Thunder;;Heart;Thunder Heart;Musician;1980s;Apache rock musician blending traditional sounds with contemporary music. Long feathered hair in 1980s rock style. Wears leather, denim, and traditional Apache items. Band performs at venues nationwide, introducing Native themes and instruments to mainstream rock audiences, breaking stereotypes through music.;;elevenlabs;{};[];;"{""age"":28,""hairstyle"":""long feathered rock style"",""tribe"":""Apache""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
deb4390c-5154-4d0b-8504-b5533e272a0f;Sky;;Woman;Sky Woman;Model;1980s;Striking Crow fashion model breaking into mainstream modeling industry. Very long flowing black hair with perfect waves. Wears high fashion alongside traditional Crow regalia. One of first Native American models in major fashion magazines, using platform to showcase Indigenous beauty and dignity.;;elevenlabs;{};[];;"{""age"":24,""hairstyle"":""very long flowing perfect"",""tribe"":""Crow""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
68aad964-01d2-4362-84d6-98f419910567;Red;;Earth;Red Earth;Professor;1980s;Respected Cheyenne professor teaching Native American Studies. Long hair with professional styling. Wears academic attire with traditional touches. Published scholar documenting Cheyenne history and contemporary Indigenous issues, mentoring next generation of Native scholars and activists at major university.;;elevenlabs;{};[];;"{""age"":42,""hairstyle"":""long professional"",""tribe"":""Cheyenne""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
d4601bcf-c3d5-41be-8015-9d02c89b3112;Crystal;;Rain;Crystal Rain;Entrepreneur;1990s;Successful Navajo businesswoman creating jewelry company selling traditional designs. Long black hair styled in modern 1990s fashion. Wears professional business attire with extensive turquoise and silver jewelry. Built thriving business employing tribal members, bringing Navajo crafts to global markets.;;elevenlabs;{};[];;"{""age"":32,""hairstyle"":""long 1990s styled"",""tribe"":""Navajo""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
8e089a47-00c6-43a6-a786-c2e7c7e740fc;Storm;;Chaser;Storm Chaser;Stuntman;1990s;Daring Comanche stuntman and horseman working in Hollywood films. Long hair tied back for stunts. Wears cowboy attire and protective gear. Performs dangerous horseback stunts in major Western films, one of few Native stuntmen in industry, teaching traditional riding techniques to actors.;;elevenlabs;{};[];;"{""age"":36,""hairstyle"":""long tied for stunts"",""tribe"":""Comanche""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
29e0d358-9789-41c3-bc01-c2d2869cc096;Raven;;Beauty;Raven Beauty;Pageant Winner;1990s;Gorgeous young Lakota woman crowned Miss Indian America. Extremely long wavy hair cascading down her back with perfect styling. Wears both traditional beaded regalia and elegant evening gowns. Uses title to promote Native youth education and cultural preservation programs across reservations.;;elevenlabs;{};[];;"{""age"":21,""hairstyle"":""extremely long cascading wavy"",""tribe"":""Lakota""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
528d7fd4-9a0c-44f7-80be-ea6ce399e624;Mahala;Woman;Chief Joseph;Mahala Woman Chief Joseph;Beautiful Young Nez Perce Woman;1880s;Gorgeous 18-year-old with waist-length wavy hair, delicate features, wearing stunning beaded dress with shells;;elevenlabs;{};[];;"{""age"":18,""beauty"":""radiant"",""hair"":""waist-length wavy"",""tribe"":""Nez Perce""}";2025-12-02 04:34:40.638597+00;2025-12-02 05:55:04.881286+00;professional
89c31676-1040-40fc-aed5-3850ffc7c792;Eagle;;Dancer;Eagle Dancer;Performer;1990s;Charismatic Cheyenne traditional dancer performing worldwide. Long hair with elaborate feather ornaments. Wears authentic Cheyenne dance regalia with modern performance enhancements. Showcases traditional dances at international festivals, educating global audiences about Plains Indian cultures and traditions.;;elevenlabs;{};[];;"{""age"":29,""hairstyle"":""long with feather ornaments"",""tribe"":""Cheyenne""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
98210acb-aad1-4402-a2d2-232cd70e02ed;Jade;;Moon;Jade Moon;Attorney;1990s;Brilliant young Cherokee lawyer specializing in tribal sovereignty cases. Long dark hair in professional bob or updo. Wears power suits with turquoise jewelry. Argues landmark cases protecting tribal rights in federal courts, part of new generation of Native legal professionals defending Indigenous sovereignty.;;elevenlabs;{};[];;"{""age"":31,""hairstyle"":""professional bob or updo"",""tribe"":""Cherokee""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
f3ffcd2b-665b-4a0b-9369-5efafc890f3e;Silver;;Star;Silver Star;Singer;1990s;Talented Apache country-western singer with beautiful voice. Very long wavy black hair styled for performances. Wears rhinestone cowgirl outfits mixed with Apache designs. Records albums blending country music with Native themes, performs at Grand Ole Opry, breaking into Nashville music scene.;;elevenlabs;{};[];;"{""age"":26,""hairstyle"":""very long wavy performance"",""tribe"":""Apache""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
e3f5ccf1-bf8a-4aaa-800c-baeedd97eb3c;Amber;;Sky;Amber Sky;Doctor;1990s;Dedicated Navajo physician returning to serve reservation community. Long hair in practical bun or braid for medical work. Wears scrubs and white coat with turquoise jewelry. First in family to attend medical school, now running clinic bringing modern healthcare to remote reservation areas.;;elevenlabs;{};[];;"{""age"":34,""hairstyle"":""long practical medical"",""tribe"":""Navajo""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
f81ad1ff-a183-444f-8450-809bdf26a8c6;Wolf;;Runner;Wolf Runner;Athlete;1990s;Elite Blackfeet long-distance runner competing internationally. Long hair tied back for running. Wears running gear with tribal colors and symbols. Qualified for Olympic trials, representing both United States and Blackfeet Nation, inspiring Native youth to pursue athletic excellence and education.;;elevenlabs;{};[];;"{""age"":24,""hairstyle"":""long athletic ponytail"",""tribe"":""Blackfeet""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
10a760d0-e755-4460-9e2f-26fd3091e437;Starlight;;Dancer;Starlight Dancer;Choreographer;1990s;Innovative Crow choreographer blending modern dance with traditional movements. Very long flowing hair featured in performances. Wears both dance attire and traditional Crow regalia. Creates groundbreaking performances combining ballet, modern dance, and traditional Crow dances, touring nationally with company.;;elevenlabs;{};[];;"{""age"":27,""hairstyle"":""very long performance flowing"",""tribe"":""Crow""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
8679b594-b3cc-44de-bad6-005255124fd1;Brave;;Bear;Brave Bear;Film Director;1990s;Visionary Lakota filmmaker telling authentic Native stories. Long hair with modern casual styling. Wears jeans, t-shirts, and leather jacket with traditional items. Directing independent films showcasing real Native experiences, fighting against Hollywood stereotypes, winning awards at film festivals worldwide.;;elevenlabs;{};[];;"{""age"":38,""hairstyle"":""long casual modern"",""tribe"":""Lakota""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
270bea00-c7cc-4d0a-a49d-57547bd5a8ea;Aurora;;Dawn;Aurora Dawn;Tech Entrepreneur;2000s;Brilliant young Navajo software engineer founding tech startup. Long black hair in sleek modern style or messy bun. Wears casual tech industry clothing with silver jewelry. Building apps connecting Native communities and preserving Indigenous languages through technology, featured in tech magazines as rising star.;;elevenlabs;{};[];;"{""age"":25,""hairstyle"":""long sleek tech style"",""tribe"":""Navajo""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
784e08da-fe9a-49b1-a492-766a590b1d85;Thunder;;Cloud;Thunder Cloud;MMA Fighter;2000s;Powerful Cherokee mixed martial arts fighter competing professionally. Long hair in warrior braids or topknot. Wears fight gear and traditional Cherokee items. Rising star in MMA world, fighting in major promotions, bringing attention to Native athletes and tribal pride through combat sports success.;;elevenlabs;{};[];;"{""age"":28,""hairstyle"":""long warrior braids"",""tribe"":""Cherokee""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
6d063350-53a9-4492-a2d5-d81615f3a5e5;Willow;;Song;Willow Song;Folk Singer;2000s;Enchanting young Apache folk musician with haunting voice. Very long wavy hair worn naturally flowing. Wears bohemian style mixed with traditional Apache elements. Writes songs about contemporary Native experience, performs at coffee houses and festivals, building devoted following with authentic storytelling through music.;;elevenlabs;{};[];;"{""age"":22,""hairstyle"":""very long natural flowing"",""tribe"":""Apache""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
51a67ce1-d95b-403e-959c-d6d8a412a833;Running;;Wolf;Running Wolf;Park Ranger;2000s;Dedicated Lakota park ranger protecting sacred Black Hills. Long hair with traditional ties. Wears ranger uniform with traditional items. Educates tourists about Lakota history and sacred sites, works to protect Indigenous cultural resources, bridges Park Service and tribal communities.;;elevenlabs;{};[];;"{""age"":35,""hairstyle"":""long with ties"",""tribe"":""Lakota""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
7c9720ec-013b-4b88-9fd9-403f922c9087;Sage;;Blossom;Sage Blossom;Herbalist;2000s;Knowledgeable young Cheyenne herbalist reviving traditional plant medicine. Long wavy hair often with sage or flowers. Wears natural fiber clothing with traditional beadwork. Teaches workshops on traditional medicines, works with tribal elders documenting healing knowledge, runs organic herb farm on reservation.;;elevenlabs;{};[];;"{""age"":29,""hairstyle"":""long wavy with herbs"",""tribe"":""Cheyenne""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
02bbd301-c43d-48ca-be78-0fd615249119;Phoenix;;Rising;Phoenix Rising;Activist;2000s;Passionate Comanche activist fighting for Indigenous rights and environmental justice. Long flowing hair with activist bandanas or headbands. Wears protest clothing mixed with traditional items. Organizes rallies protecting sacred sites, works with international Indigenous movements, uses social media to amplify Native voices.;;elevenlabs;{};[];;"{""age"":26,""hairstyle"":""long activist style"",""tribe"":""Comanche""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
e51b3962-d4dc-471d-a6b6-6668c10f8a7c;Destiny;;Rain;Destiny Rain;Fashion Designer;2000s;Talented Navajo fashion designer creating contemporary Native fashion line. Very long straight black hair with modern styling. Wears own designs blending traditional weaving patterns with haute couture. Showcased at New York Fashion Week, bringing Native fashion to mainstream, employing reservation artisans.;;elevenlabs;{};[];;"{""age"":31,""hairstyle"":""very long straight modern"",""tribe"":""Navajo""}";2025-12-02 04:22:18.134437+00;2025-12-02 05:55:04.881286+00;professional
